455,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420455201407081132.jpg
10,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420010201407081138.jpg
953,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420953201407081127.jpg
1321,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421321201407081122.jpg
993,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420993201407081126.jpg
988,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420988201407081126.jpg
1066,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421066201407081125.jpg
748,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420748201407081129.jpg
1404,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421404201407081120.jpg
436,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420436201407081132.jpg
1527,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421527201407081119.jpg
850,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420850201407081128.jpg
211,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420211201407081136.jpg
1278,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421278201407081122.jpg
348,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420348201407081134.jpg
126,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420126201407081137.jpg
1233,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421233201407081123.jpg
18,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420018201407081138.jpg
641,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420641201407081130.jpg
45,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420045201407081138.jpg
670,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420670201407081130.jpg
319,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420319201407081134.jpg
1004,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421004201407081126.jpg
1325,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145421325201407081122.jpg
750,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420750201407081129.jpg
285,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420285201407081135.jpg
563,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420563201407081131.jpg
24,http://harrier.ccr.buffalo.edu/drops/X000014542/X0000145420024201407081138.jpg
